ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2016-12-12,2380508.33333333,760911.217904806,259609.473234701,0,1191246.74750344,0,6186.71071304371,28780.8922304998,17.6746367135217,27415.7338928954,21132.3772838595,71711.8957326088,0,2367012.72313257,1_8_3
2016-12-19,2230915,761152.694323763,293907.577763793,-317839.290047052,1074134.86216877,0,1376.72720023939,117316.746544913,0.516546765533275,20111.2782232181,20008.1196964658,9418.661511694,0,1979587.89393257,1_8_3
2016-12-26,3659425,761394.17074272,321817.170145204,1019620.07274204,1164995.89486622,0,283277.036684091,46739.6903999025,0.0150955319694535,38890.1073031969,24410.528416743,597.752209694407,0,3661742.43860534,1_8_3
2017-01-02,2827008.33333333,761635.647161676,295483.923603252,0,1130029.36973396,0,238063.978999889,133582.604384418,231993.847872865,38271.3335122883,22175.434895135,119877.217787983,0,2971113.35795146,1_8_3
2017-01-09,2042143.33333333,761877.123580633,221903.521403546,0,1027124.96643893,0,80622.1476782519,67270.245135335,18539.7303875605,38299.503066259,22649.3836896745,66814.0807008811,0,2305100.70208107,1_8_3
2017-01-16,2113358.33333333,762117.751898553,146228.059516741,0,1009869.64388366,0,32604.3647647344,16315.9236009006,3827.29261858069,37653.169843838,22511.8176549134,106986.807007134,0,2138114.83078906,1_8_3
2017-01-23,2179918.33333333,762358.380216472,101630.07488794,0,1054631.63666993,0,7550.41409485207,2830.06172132875,73542.2523145114,44111.9685257531,22418.3844108448,37112.6808687908,0,2106185.85371042,1_8_3
2017-01-30,2370613.33333333,762599.008534392,83244.5071541415,0,1069596.10560187,0,87793.4950751378,456.471716246048,2690.11186530934,39603.456852136,23364.0957614418,66230.7243365049,0,2135577.97689718,1_8_3
2017-02-06,1814556.66666667,762839.636852311,66073.0872948856,0,911561.114024374,0,22217.9802374784,72.728710638615,79.1980786230234,14618.816565767,19747.0804091976,8296.77766772113,0,1805506.419841,1_8_3
2017-02-13,1951668.33333333,763080.265170231,35283.0753296978,0,947989.469309012,0,5064.2214514705,44634.9983873665,2.31497796130746,42837.1971125677,4835.79467927363,28671.612267415,0,1872398.94868499,1_8_3
2017-02-20,1918238.33333333,763320.89348815,-6521.92386414749,0,924967.603562999,0,1125.07236106784,9198.33971202373,66944.6044417707,16345.2809324956,865.471013828626,36088.9875297871,0,1812334.32917798,1_8_3
2017-02-27,1472390,763561.52180607,-52656.4621225816,0,723689.71692459,0,248.501965981486,1534.43373734522,2394.70485409108,51287.9523231758,16460.5876199971,62681.7294603297,0,1569202.686569,1_8_3
2017-03-06,1477865,763802.141464831,-100160.146097102,0,706613.430886958,0,54.8176949976164,245.839029684264,109512.352906486,21459.4041140474,19287.0103456366,24024.1569251698,0,1544839.00727071,1_8_3
2017-03-13,1300166.66666667,764042.761123592,-143662.211006936,0,620798.27418555,0,5663.91113878013,39.126712827685,4568.22154606979,6696.55460726733,18528.4458350728,56393.3889177118,0,1333068.47305994,1_8_3
2017-03-20,1160205,764283.380782353,-173220.202232194,0,545303.789064013,0,1259.41504959111,6.22064815817021,172750.779144663,1856.19337354838,15823.7146749935,54571.0925753813,0,1382634.38308051,1_8_3
2017-03-27,1356871.66666667,764524.000441114,-187409.767431987,0,674678.771631533,0,278.229964461983,3048.48881932682,9567.45341810095,26164.4228685915,19121.9679554769,67705.8383755334,0,1377679.40604215,1_8_3
2017-04-03,1355833.33333333,764764.620099875,-203766.336318666,0,681693.446504956,0,61.378146350834,492.261629633036,287.108798069224,8505.81941412954,16446.5225583125,4852.28752046118,0,1273337.10835312,1_8_3
2017-04-10,1176266.66666667,765005.239758636,-243821.271534068,24709.2164312394,559285.667006943,0,13.5358518576214,133728.164366741,8.39703031181201,2390.43344388008,14372.8623974859,486.231889466749,0,1256178.47664249,1_8_3
2017-04-17,1955281.66666667,765245.859417397,-303498.050978129,969706.052811689,460835.927369016,0,2862.33417285459,67503.0222170686,0.245399602202934,641.68037084412,14627.8353155866,8019.64700844998,0,1985944.55310438,1_8_3
2017-04-24,1029928.33333333,765481.220592436,-347460.168774227,0,498731.839563322,0,633.838452946985,116146.02641245,0.00717153807009968,170.070511975347,14342.5921015051,24580.8673846898,0,1072626.29341664,1_8_3
2017-05-01,2263143.33333333,765716.581767474,-343799.274700706,356651.022863193,426019.955672028,0,63683.8702817224,45587.9634483475,0.000209580310356177,44.9220353067894,13123.1006856374,6321.27041799208,0,1333349.41268058,1_8_3
2017-05-08,813771.666666667,765951.942942513,-303860.075266976,0,392558.362076004,0,15488.5181675056,114703.885506982,6.12475388452906e-06,11.8549021535902,11766.6851216404,6887.47035489234,0,1003508.64381084,1_8_3
2017-05-15,880871.666666667,766187.304117552,-277332.363964045,0,443144.919146692,0,3494.72873789529,44215.2733453739,1.78989190642166e-07,3.12775728376796,2407.05092625842,27933.7535380979,0,1010053.79360529,1_8_3
2017-05-22,919185,766422.665292591,-301296.692182431,-58887.705903674,455877.309069694,0,774.597467488756,25583.0084871922,5.23076207962278e-09,31901.1908385306,412.70092836444,35870.5831530801,0,956657.657150842,1_8_3
2017-05-29,826321.666666667,766658.02646763,-358944.711614189,0,404046.990736376,0,171.00235231378,4679.92372774842,31434.1920060802,10927.2948773051,10767.2931516445,7369.44107552558,0,877109.452780434,1_8_3
2017-06-05,833798.333333333,766886.540989259,-396980.251687311,320541.726396419,393296.360246741,0,4817.1639274837,11769.718819187,1005.00650719378,29509.0171313541,11578.5958615949,1002.23399161022,0,1143426.11218353,1_8_3
2017-06-12,746271.666666667,767115.055510889,-383189.636090499,0,374813.100363488,0,1069.79561380137,1990.90581830787,29.4511366244349,9886.66654844592,12775.2909761937,1438.18099101253,0,785928.810868265,1_8_3
2017-06-19,1036406.66666667,767343.570032519,-337581.698896493,0,474600.942055321,0,64120.6615506545,319.726239242868,0.860746361608758,7918.40083442193,14326.6605101883,1797.82531309142,0,992846.948385309,1_8_3
2017-06-26,927931.666666667,767572.084554149,-302028.492046448,0,446547.215798228,0,15605.7670560848,58919.1850524592,13040.643081227,2215.36121352301,12677.5846090239,234.662390805742,0,1014784.01170905,1_8_3
2017-07-03,1126943.33333333,767800.599075779,-287629.474496495,0,525224.270936028,0,8239.40949001314,13414.7105450555,64602.7238996688,39769.9013244114,17175.1358883805,6333.15353668162,0,1154930.43019952,1_8_3
2017-07-10,1184220,768029.113597409,-265011.704471988,0,595366.649250219,0,1839.09648243168,2289.69863494759,2292.96085556907,14704.9276181863,17052.590656704,4302.51286283546,0,1140865.84548631,1_8_3
2017-07-17,1315508.33333333,768257.628119039,-208001.451553785,0,572794.786064513,0,7819.61584399528,38646.1372572891,214179.970710879,4339.02648203891,16444.7177671768,867.262459006793,0,1415347.69315015,1_8_3
2017-07-24,1279360,768458.343509038,-133581.865221836,0,642654.895525571,0,1744.30930173124,7659.48850923446,15104.3784163306,1181.63280937994,16766.9881412601,13704.5167902384,0,1333692.68778095,1_8_3
2017-07-31,1455811.66666667,768659.058899037,-85457.3737693671,0,667535.847535463,0,9665.71569967109,81560.8090196447,3267.23883416551,314.407814142902,17570.5664691128,10155.8324241546,0,1473272.10292602,1_8_3
2017-08-07,1553355,768859.774289036,-79962.5570675361,0,741009.842259802,0,2162.03263564493,68487.4613879442,58679.8263181977,83.1335097569343,20699.3947939416,7679.79081409981,0,1587698.69894089,1_8_3
2017-08-14,1374855,769060.489679034,-82091.9764759649,0,632781.513831498,0,60392.8076460622,16770.7251716613,2042.564074993,21.9449336865786,5191.10573196857,28356.6532362921,0,1432525.82782923,1_8_3
2017-08-21,1970110,769261.205069034,-43809.5050488645,0,945822.343784158,0,14610.3852531047,2916.36371558857,78469.7786637549,20170.7783246019,935.058904887959,35996.0131096205,0,1824372.42177589,1_8_3
2017-08-28,2336431.66666667,769461.920459032,40022.652463695,0,1056441.89479263,0,318691.34040891,470.602831352062,2919.59133915224,18827.3846724164,22596.3189325014,90559.1286557742,0,2319990.83455547,1_8_3
2017-09-04,2002065,769576.26171694,125260.508096452,0,1006589.26688092,0,131852.71715412,74.9856337665443,86.0084201617395,5746.33156720031,19671.6292606983,53377.2221543965,0,2112234.93088465,1_8_3
2017-09-11,2027418.33333333,769690.602974848,168786.085219117,0,887678.124825717,0,189310.632727378,54673.7064996292,13219.5470987912,12412.6294814741,19709.9802918084,4831.4073449389,0,2120312.7164637,1_8_3
2017-09-18,1886570,769804.944232756,174523.657584461,0,947901.005979172,0,57772.5380478955,12072.0157936862,400.81395018454,3596.20680508782,21148.9685868562,18307.8298287586,0,2005527.98080886,1_8_3
2017-09-25,2529721.66666667,769919.285490664,181831.457651337,0,1116818.19276002,0,259297.004914607,60257.9196492387,11.7261971927542,26445.7906727034,23890.4033134914,48347.3639978237,0,2486819.14464707,1_8_3
2017-10-02,2357930,770033.626748572,215147.027781392,34549.3851494503,1175352.58473542,0,374357.164158026,39568.7957425038,0.342696193045952,8618.81788582756,23731.3557230922,77870.6943506565,0,2719229.79497113,1_8_3
2017-10-09,3003391.66666667,770147.968006479,259426.712041677,0,1227902.06322204,0,304761.321045397,117447.273446894,153951.010037321,35667.7870365351,21635.9637908506,35733.5003775866,0,2926673.59900478,1_8_3
2017-10-16,2283685,770262.309264387,289141.836418726,0,1147923.37643208,0,121438.329965684,46870.2488417917,7769.42338883992,34174.7366107901,23903.7428932666,132430.818538973,0,2573914.82235454,1_8_3
2017-10-23,2584721.66666667,770244.390819899,308270.477298603,0,1168868.38843275,0,169970.790197347,28831.9906149726,231.980804677233,39094.9791501221,23689.1149187837,123387.925757765,0,2632590.03799492,1_8_3
2017-10-30,2565400,770226.472375411,345352.986012501,-155565.38121642,1252035.37199628,0,63058.277850749,5377.26631311353,6.78368639975887,40351.8489308677,24153.8001856766,16062.9664670392,0,2361060.39260161,1_8_3
2017-11-06,3407085,770208.553930923,408137.286083129,0,1399062.48111815,0,66036.1506114196,110438.20330229,196278.582959095,33562.5811142015,24917.2640927149,52925.4044831189,0,3061566.50769504,1_8_3
2017-11-13,2803291.66666667,770190.635486435,458573.714128554,0,1409901.72564176,0,16121.9085145714,40428.4485513398,12379.7283063122,45294.3145464216,6995.18369045847,42506.3746125658,0,2802392.03347842,1_8_3
2017-11-20,3303155,770172.717041947,447251.477241845,0,1456103.99788846,0,146639.696126511,53484.5146323316,2727.04284763462,33701.641757371,1302.7198406322,39888.2468927642,0,2951272.05426949,1_8_3
2017-11-27,3103743.33333333,770154.798597459,371635.932607325,0,1504741.95043645,0,41186.3221035302,11710.3400016141,59709.4630923323,30863.265275388,27285.3856107505,123700.468890196,0,2940987.92661505,1_8_3
2017-12-04,2793875,770136.880152971,287988.198609045,0,1270437.8544608,0,78272.7261395826,34709.1761230115,2085.39706020377,25144.0954153428,26592.6947248328,47472.4281269306,0,2542839.45081272,1_8_3
2017-12-11,2260396.66666667,769925.503401515,257830.056867424,0,1136938.09959737,0,19496.3762086639,6710.44407273297,61.2929159646891,28048.4871361708,25506.1456428623,111100.576257655,0,2355616.98210036,1_8_3
2017-12-18,2399176.66666667,769714.126650058,286304.735330021,0,1095204.50649274,0,177733.519348137,34061.4630968371,1.79151823524511,20490.9304452716,27004.1735681814,151030.40190097,0,2561545.64835045,1_8_3
2017-12-25,3827520,769502.749898601,320052.019892514,478782.729449796,1029914.1986513,0,316332.90797057,6558.74879109791,116384.697496382,39033.6008745074,26438.5610877405,211625.442666323,0,3314625.65677883,1_8_3
2018-01-01,3109461.66666667,769291.373147144,304610.383582348,209140.218462509,1038567.17822436,0,130033.765046239,1078.79692148756,41444.7889688895,34284.8801152474,27332.7138820646,274737.592449515,0,2830521.6907998,1_8_3
2018-01-08,2228128.33333333,769079.996395687,236625.614832883,0,1108480.78765491,0,35424.2754589662,492.211404781299,1365.96585933981,39689.6092468393,27576.0213695135,281425.941229031,0,2500160.42345195,1_8_3
2018-01-15,2202593.33333333,768868.61964423,157937.045159923,0,958537.252026988,0,107475.240532858,78.4374378719374,124854.520582009,14663.351922057,27081.3576106886,76879.8483188884,0,2236375.67323551,1_8_3
2018-01-22,1918293.33333333,768655.738796729,107073.463390932,0,894738.312349246,0,28129.9744495175,13295.0440164909,191231.075768312,4325.30961578844,23854.4964416415,20307.3006224519,0,2051610.71545111,1_8_3
2018-01-29,1862458.33333333,768442.857949228,85714.3292068223,0,862213.797092132,0,59170.6090819974,2267.78039305774,11712.5092200898,1177.77719929127,24566.1600808324,18396.5905938388,0,1833662.41081729,1_8_3
2018-02-05,1975951.66666667,768229.977101727,69981.7366393606,0,974688.817465141,0,14286.6355470198,364.71311245453,19189.3487893295,12807.6123790138,26861.2534732766,173057.966607571,0,2059468.06111489,1_8_3
2018-02-12,1827318.33333333,768017.096254226,41810.8086479665,0,866416.182019847,0,14281.5663693319,12895.3255144823,591.839659955048,3722.273775824,7980.19462645239,71408.7101248833,0,1787123.99699297,1_8_3
2018-02-19,1656268.33333333,767804.215406725,1401.51873022975,0,812255.977691102,0,3216.5787095831,2194.77613774159,26039.4427931456,1009.04655025158,1514.1741205668,46892.0032609874,0,1662327.73340033,1_8_3
2018-02-26,1703790,767591.334559224,-44254.8578807107,0,770703.530962059,0,12506.6154512734,15493.8707565822,73459.8692543101,268.149952785967,23334.8366516888,40764.8613215928,0,1659868.21102881,1_8_3
2018-03-05,1488115,767378.453711723,-91724.513536281,0,747681.966624325,0,2809.35033344348,2675.17943332076,2686.34097276925,70.8786566536248,23496.9880789805,35379.5745059004,0,1490454.21878084,1_8_3
2018-03-12,1727330,767165.501606961,-136637.066150938,0,726979.28687984,0,122494.551319684,30866.3221761165,177519.381257286,18.7083407502494,21527.2852117784,11852.0762837548,0,1721786.04692523,1_8_3
2018-03-19,1208246.66666667,766952.5495022,-169269.75849911,0,608278.678507409,0,32921.0763866974,5827.94160480403,10080.6353977445,4.93618907593604,21056.1452928222,14932.5472329497,0,1290784.75161459,1_8_3
2018-03-26,1388960,766739.597397438,-185438.921989628,24709.2164312394,631661.78207561,0,46917.9895940763,29006.9920926115,8459.97885259812,1.30228251308968,19349.8752165029,45470.994056616,0,1386878.80600958,1_8_3
2018-04-02,2408331.66666667,766526.645292677,-199546.676119336,969706.052811689,540122.882159047,0,11109.8442251071,5415.60148570284,253.087756766363,0.343563692397467,21152.4490457837,17080.9592273065,0,2131821.18944844,1_8_3
2018-04-09,1131721.66666667,766313.693187915,-234615.544951431,0,568353.685779958,0,2490.40214761887,2812.40912312845,7.40133273143749,0.090637165363809,21353.4894745276,113742.49997617,0,1240458.12670778,1_8_3
2018-04-16,950015,766100.741083154,-292738.634959963,0,477357.170061166,0,551.175736778572,453.582836238441,0.216300179450382,21137.8070697902,20523.2727027682,64737.3727562264,0,1058122.70358634,1_8_3
2018-04-23,801298.333333333,765887.788635099,-342596.237222264,0,392494.915633308,0,121.639261312663,59032.3353772087,0.00632113839694253,6578.17060191445,17760.0551237521,6084.73076811452,0,905363.404499583,1_8_3
2018-04-30,779838.333333334,765674.836187044,-348136.554743373,356651.022863193,384165.497847588,0,26.827731741226,13451.6414956487,0.000184728315042862,51504.4113367738,15420.9080831071,4271.8170854803,0,1243030.40807193,1_8_3
2018-05-07,889546.666666667,765461.883738989,-311627.566439078,-58887.705903674,442681.654622117,0,5.9160766087717,22711.7814754332,5.39848167579092e-06,21603.402533428,19024.7014213439,254.091499396344,0,901228.159029962,1_8_3
2018-05-14,862850,765248.931290934,-278835.018836011,0,414744.573368935,0,1.30457879252146,4085.52705665916,28274.5601658396,51739.6774951352,4577.22608984772,21715.8428192196,0,1011552.62402935,1_8_3
2018-05-21,2601601.66666667,765035.97884288,-293307.803444655,320541.726396419,464299.409901157,1115396.8131094,49.5884494173431,6137.23104780539,895.523656638234,21760.7243101023,815.38874710634,33934.6045640968,0,2435559.18558037,1_8_3
2018-05-28,905008.333333334,764823.026394825,-348485.504730421,0,445655.197997004,0,10.9356562169051,1007.21412156065,11897.3678125883,19485.4087558147,16568.367837578,69538.19607182,0,980500.209916987,1_8_3
2018-06-04,910551.666666667,764610.07394677,-393734.327638078,0,457465.278586758,0,2.41148502103319,160.93251242457,359.377851519595,5979.96423162241,19634.9334584154,73001.8883021325,0,927480.532736585,1_8_3
2018-06-11,923853.333333333,764397.121502985,-389169.729421813,0,434880.756253341,0,3404.37677850834,25.6021957545732,19019.5033397882,1648.62206725552,16497.3594309903,15289.460448057,0,865993.072594867,1_8_3
2018-06-18,982420,764184.1690592,-346042.578531569,0,491798.243516907,0,754.470783680043,1742.18507238921,586.313917838921,440.157415446891,19600.1275931653,43800.3673051536,0,976863.456132211,1_8_3
2018-06-25,1056811.66666667,763971.216615415,-306489.347952946,0,507743.344284055,0,166.554210096972,279.423626723313,65779.1151816639,29392.6823790286,18264.9670641239,32909.1857157151,0,1112017.14112388,1_8_3
