ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2016-02-08,0,0,35726.6666666667,34249657.5537999,21323.3319736086,10876,rawMedia,1_8_3
2016-02-15,497073.3,0,18363,15189759.0246453,0,19401.6538461538,rawMedia,1_8_3
2016-02-22,0,0,0,0,0,19401.6538461538,rawMedia,1_8_3
2016-02-29,311672.2,0,0,32458460.7268688,16067.6701187622,583,rawMedia,1_8_3
2016-03-07,0,0,123795.666666667,0,28877.3841721821,8224,rawMedia,1_8_3
2016-03-14,148293.3,82489,0,0,17065.2347626397,5311,rawMedia,1_8_3
2016-03-21,0,0,0,0,21110.4573525488,7428,rawMedia,1_8_3
2016-03-28,0,123916,101845.666666667,80241679.4620443,18271.1453880183,10025,rawMedia,1_8_3
2016-04-04,0,0,0,3439178.32292279,13909.6565939253,9460,rawMedia,1_8_3
2016-04-11,0,124526,0,0,13329.7718956368,2964,rawMedia,1_8_3
2016-04-18,83450.5,0,0,28249364.1045741,17090.7233280363,11663,rawMedia,1_8_3
2016-04-25,0,0,0,0,12314.6742164972,6317,rawMedia,1_8_3
2016-05-02,0,0,93889.3333333333,0,11055.0434847595,5408,rawMedia,1_8_3
2016-05-09,0,93671,0,0,13268.1427125586,1900,rawMedia,1_8_3
2016-05-16,0,0,0,50755966.7683567,0,19401.6538461538,rawMedia,1_8_3
2016-05-23,0,233330,0,0,0,19401.6538461538,rawMedia,1_8_3
2016-05-30,0,0,0,0,13697.3625576124,9003,rawMedia,1_8_3
2016-06-06,0,0,0,0,9330.99615876563,4305,rawMedia,1_8_3
2016-06-13,0,0,0,0,14439.943109639,7217,rawMedia,1_8_3
2016-06-20,153542.9,232328,0,33454960.6557654,13426.1853670003,1983,rawMedia,1_8_3
2016-06-27,0,0,0,0,11025.0915131764,3437,rawMedia,1_8_3
2016-07-04,75907.6,0,38763,0,13000.9753927588,4147,rawMedia,1_8_3
2016-07-11,0,0,0,0,17558.7421924574,8479,rawMedia,1_8_3
2016-07-18,14253.1,599331,35855,33729872.8687114,12646.6102778097,6348,rawMedia,1_8_3
2016-07-25,0,0,0,0,18869.8338730028,13762,rawMedia,1_8_3
2016-08-01,211351.9,307907,0,53605561.3881105,20555.155102862,11841,rawMedia,1_8_3
2016-08-08,0,0,6058.33333333333,0,21913.056334795,17162,rawMedia,1_8_3
2016-08-15,214730.1,0,0,15373941.6231327,0,19401.6538461538,rawMedia,1_8_3
2016-08-22,0,0,104848,11664166.5346404,0,19401.6538461538,rawMedia,1_8_3
2016-08-29,179933.7,299336,0,0,27453.5393575206,2453,rawMedia,1_8_3
2016-09-05,159463.8,164644,23110.3333333333,3879870.3646725,21811.126985494,3186,rawMedia,1_8_3
2016-09-12,0,300217,0,0,30396.4989346336,11247,rawMedia,1_8_3
2016-09-19,0,61302,191524.666666667,54564098.3619797,31697.6806069724,15280,rawMedia,1_8_3
2016-09-26,0,304454,0,0,22420.1181496028,2886,rawMedia,1_8_3
2016-10-03,1084024.8,228506,73598.6666666667,42679536.9426691,28940.1273785625,14067,rawMedia,1_8_3
2016-10-10,0,0,80428.3333333333,46050657.171974,37640.4867839068,24098,rawMedia,1_8_3
2016-10-17,610420.1,55867,0,61417892.420928,36705.0621011294,26550,rawMedia,1_8_3
2016-10-24,0,297961,70207.3333333333,63942540.2611415,31599.3953431025,17728,rawMedia,1_8_3
2016-10-31,704960.9,0,0,71765591.9360446,34659.9239814561,13989,rawMedia,1_8_3
2016-11-07,0,267379,86578.6666666667,64033311.3669239,42223.9926952869,29426,rawMedia,1_8_3
2016-11-14,392432.9,0,0,52199572.1605198,0,19401.6538461538,rawMedia,1_8_3
2016-11-21,52177.9,271909,54698,80485549.8926248,0,19401.6538461538,rawMedia,1_8_3
2016-11-28,0,0,31072,53736753.4976524,73955.9563237708,27941,rawMedia,1_8_3
2016-12-05,106908,448276,0,21469926.0322354,65123.9879303263,51273,rawMedia,1_8_3
2016-12-12,0,0,0,29472934.6021818,52768.8606138225,19606,rawMedia,1_8_3
2016-12-19,0,627975,0,14122124.6898919,47686.7842705688,4453,rawMedia,1_8_3
2016-12-26,807907.6,0,0,68537049.499028,77849.5859956718,559,rawMedia,1_8_3
2017-01-02,307907.6,850680,209986,58171140.2101937,58179.8415290192,46507,rawMedia,1_8_3
2017-01-09,0,0,0,58671678.0297663,63213.96521274,21771,rawMedia,1_8_3
2017-01-16,44349.7,0,11517.3333333333,56039474.6180184,61912.6340950141,35351,rawMedia,1_8_3
2017-01-23,0,0,80857.3333333333,86758062.4439567,61384.3735386268,13998,rawMedia,1_8_3
2017-01-30,301837.2,0,0,60054669.933808,68123.1128736865,27415,rawMedia,1_8_3
2017-02-06,0,0,0,0,44602.7678886778,4085,rawMedia,1_8_3
2017-02-13,0,239482,0,88205178.523459,0,19401.6538461538,rawMedia,1_8_3
2017-02-20,0,0,80182.6666666667,0,0,19401.6538461538,rawMedia,1_8_3
2017-02-27,0,0,0,142691898.236843,37539.2049168586,26556,rawMedia,1_8_3
2017-03-06,0,0,105208.333333333,0,46462.9932110896,12272,rawMedia,1_8_3
2017-03-13,77706.6,0,0,0,41198.0192044634,25992,rawMedia,1_8_3
2017-03-20,0,0,148903.666666667,0,29804.3185175164,22696,rawMedia,1_8_3
2017-03-27,0,45893,0,31147280.4197855,45902.2299264791,26404,rawMedia,1_8_3
2017-04-03,0,0,0,0,31975.8003692958,1245,rawMedia,1_8_3
2017-04-10,0,938178,0,0,25465.6486649765,1126,rawMedia,1_8_3
2017-04-17,56017.9,0,0,0,27251.5033966629,11966,rawMedia,1_8_3
2017-04-24,0,555290,0,0,26141.4614144713,17897,rawMedia,1_8_3
2017-05-01,274671.9,0,0,0,22180.0382538233,6052,rawMedia,1_8_3
2017-05-08,0,574399,0,0,18525.6157668773,9055,rawMedia,1_8_3
2017-05-15,0,0,0,0,0,19401.6538461538,rawMedia,1_8_3
2017-05-22,0,76887,0,46342101.0346245,0,19401.6538461538,rawMedia,1_8_3
2017-05-29,0,0,53810.3333333333,0,18580.0929101184,5778,rawMedia,1_8_3
2017-06-05,68441,79663,0,38495441.9203474,18758.7124304613,1988,rawMedia,1_8_3
2017-06-12,0,0,0,0,22062.2629647143,4794,rawMedia,1_8_3
2017-06-19,271947.6,0,0,3288608.26981708,26777.6025767438,5180,rawMedia,1_8_3
2017-06-26,0,297435,34945.6666666667,0,20789.3458186649,1048,rawMedia,1_8_3
2017-07-03,34205.7,0,71798,75117628.1836547,37944.4648875156,10977,rawMedia,1_8_3
2017-07-10,0,0,0,0,35559.57852297,6813,rawMedia,1_8_3
2017-07-17,73978.5,202840,187181.333333333,0,33056.51740256,2361,rawMedia,1_8_3
2017-07-24,0,0,0,0,34686.8114445359,15114,rawMedia,1_8_3
2017-07-31,85386.9,385200,10893.3333333333,0,38038.5555319372,10044,rawMedia,1_8_3
2017-08-07,0,196624,71004.3333333333,0,53676.1890052003,8930,rawMedia,1_8_3
2017-08-14,255352.9,0,0,0,0,19401.6538461538,rawMedia,1_8_3
2017-08-21,0,0,85111.3333333333,19322483.2131345,0,19401.6538461538,rawMedia,1_8_3
2017-08-28,884168.4,0,0,14227048.4859357,70335.0747198681,33712,rawMedia,1_8_3
2017-09-04,0,0,0,0,44809.8245683359,20000,rawMedia,1_8_3
2017-09-11,366519.5,281559,34577.6666666667,8110862.43322492,46999.408028496,2265,rawMedia,1_8_3
2017-09-18,0,0,0,0,55166.2694267929,15924,rawMedia,1_8_3
2017-09-25,627478.8,271057,0,31678562.482944,72998.5609077732,24336,rawMedia,1_8_3
2017-10-02,834783.4,109431,0,0,69679.8337596352,29510,rawMedia,1_8_3
2017-10-09,334783.4,613568,138787,58082600.284394,55293.3577954536,15458,rawMedia,1_8_3
2017-10-16,0,0,0,44812187.3033051,72764.8309726617,43966,rawMedia,1_8_3
2017-10-23,332703.8,86421,0,64280547.0084809,69347.5311740767,35016,rawMedia,1_8_3
2017-10-30,34839.2,0,0,67034964.424165,73130.1311748102,4749,rawMedia,1_8_3
2017-11-06,158617.6,597233,172799.333333333,39944030.3660624,78990.717115812,25943,rawMedia,1_8_3
2017-11-13,0,0,0,95672835.508679,0,19401.6538461538,rawMedia,1_8_3
2017-11-20,414205,197447,10095.6666666667,36587638.0554736,0,19401.6538461538,rawMedia,1_8_3
2017-11-27,0,0,72013.3333333333,35527833.911727,110717.903697491,41469,rawMedia,1_8_3
2017-12-04,216926.6,164704,0,22479813.6238963,91229.4187103398,16136,rawMedia,1_8_3
2017-12-11,0,0,0,31416253.7246704,81708.9871899691,37784,rawMedia,1_8_3
2017-12-18,478117.9,172203,0,14540176.2849391,97406.951926765,43251,rawMedia,1_8_3
2017-12-25,678117.9,0,112758.333333333,69049248.2164542,90029.6800429118,57523,rawMedia,1_8_3
2018-01-01,0,0,39687.6666666667,43210526.9236781,99917.8757320158,77617,rawMedia,1_8_3
2018-01-08,0,7401,0,66804744.2804219,101549.432734994,74527,rawMedia,1_8_3
2018-01-15,293169.3,0,116105,0,95898.9718822413,10394,rawMedia,1_8_3
2018-01-22,0,106521,145105.666666667,0,67393.7613605172,9740,rawMedia,1_8_3
2018-01-29,188769,0,0,0,76315.5359531636,13533,rawMedia,1_8_3
2018-02-05,0,0,35601,8899204.04320396,96828.8513237611,56102,rawMedia,1_8_3
2018-02-12,68739.1,101598,0,0,0,19401.6538461538,rawMedia,1_8_3
2018-02-19,0,0,47335.6666666667,0,0,19401.6538461538,rawMedia,1_8_3
2018-02-26,92670.8,105321,75021,0,75508.862257062,19325,rawMedia,1_8_3
2018-03-05,0,0,0,0,68384.0441960376,18078,rawMedia,1_8_3
2018-03-12,398401.9,169883,153651,0,54808.7357739452,8711,rawMedia,1_8_3
2018-03-19,0,0,0,0,53429.6932054916,12979,rawMedia,1_8_3
2018-03-26,148078.8,153591,22418.6666666667,0,44222.3702089861,23910,rawMedia,1_8_3
2018-04-02,0,0,0,0,55400.0398074277,10567,rawMedia,1_8_3
2018-04-09,0,21108,0,0,55494.3615718628,41329,rawMedia,1_8_3
2018-04-16,0,0,0,21011312.2800328,50425.5652597756,21616,rawMedia,1_8_3
2018-04-23,0,296913,0,0,36824.0709337872,2529,rawMedia,1_8_3
2018-04-30,0,0,0,145985945.052684,28654.6271698549,6836,rawMedia,1_8_3
2018-05-07,0,111889,0,0,45582.2769385064,330,rawMedia,1_8_3
2018-05-14,0,0,51027.3333333333,145131039.850826,0,19401.6538461538,rawMedia,1_8_3
2018-05-21,7103.3,49291,0,0,0,19401.6538461538,rawMedia,1_8_3
2018-05-28,0,0,31540.6666666667,14870672.2380059,37990.5313677155,28568,rawMedia,1_8_3
2018-06-04,0,0,0,0,48237.866062019,26708,rawMedia,1_8_3
2018-06-11,62360.1,0,40685,0,31886.2197190407,7675,rawMedia,1_8_3
2018-06-18,0,32743,0,0,48085.8936119825,23355,rawMedia,1_8_3
2018-06-25,0,0,77881,39206418.5757693,39747.6970095187,16989,rawMedia,1_8_3
2018-07-02,109664.6,315190,0,0,31870.3571395949,14653,rawMedia,1_8_3
2018-07-09,0,0,86159.3333333333,102710071.745579,43367.5222745631,15143,rawMedia,1_8_3
2018-07-16,66418.4,111596,0,0,45860.1295919507,9013,rawMedia,1_8_3
2018-07-23,72966.7,0,38795,0,47370.3686917201,22477,rawMedia,1_8_3
2018-07-30,0,0,0,0,77832.9975726083,8906,rawMedia,1_8_3
2018-08-06,97811.2,173577,54001,0,76885.4765508091,59318,rawMedia,1_8_3
2018-08-13,0,0,0,54622076.0975545,0,19401.6538461538,rawMedia,1_8_3
2018-08-20,461723.4,199560,0,0,0,19401.6538461538,rawMedia,1_8_3
2018-08-27,0,0,0,43864423.4544594,82233.5245184368,48020,rawMedia,1_8_3
2018-09-03,87460.6,127900,5793.33333333333,0,93587.085595727,70855,rawMedia,1_8_3
2018-09-10,0,0,4020,0,90903.0514674727,46225,rawMedia,1_8_3
2018-09-17,0,86476,72638,41405945.3421831,94015.6888773199,74995,rawMedia,1_8_3
2018-09-24,6659.5,54975,0,0,96795.503829699,1047,rawMedia,1_8_3
2018-10-01,1175275.8,49176,20238.3333333333,11394121.8209777,106126.994738053,34469,rawMedia,1_8_3
2018-10-08,0,0,19423.6666666667,20322166.6378081,109267.152263969,22232,rawMedia,1_8_3
2018-10-15,333671.4,118326,7793.33333333333,35763073.0249146,91340.1751276106,49409,rawMedia,1_8_3
2018-10-22,0,0,0,0,97560.5653738603,49575,rawMedia,1_8_3
2018-10-29,189674.8,0,15961,91549168.7893118,122740.647742513,42276,rawMedia,1_8_3
2018-11-05,0,272610,10916.3333333333,0,118564.717831719,25332,rawMedia,1_8_3
2018-11-12,430131.9,0,0,117062263.807058,0,19401.6538461538,rawMedia,1_8_3
2018-11-19,0,88225,0,0,0,19401.6538461538,rawMedia,1_8_3
2018-11-26,401439,0,113471,65751650.8720504,156564.384643268,301,rawMedia,1_8_3
2018-12-03,0,100423,0,0,114123.514524079,34832,rawMedia,1_8_3
2018-12-10,0,0,47120,0,151823.007320345,68792,rawMedia,1_8_3
2018-12-17,0,28807,0,0,114071.928355144,37199,rawMedia,1_8_3
2018-12-24,1185349.3,0,55889.6666666667,96601553.4034517,150402.982508403,80865,rawMedia,1_8_3
2018-12-31,385349.3,0,0,0,104634.475661954,54011,rawMedia,1_8_3
2019-01-07,0,618,6777,19817822.402767,121001.5988881,96236,rawMedia,1_8_3
2019-01-14,86879.8,0,5513.33333333333,0,111908.358826267,80627,rawMedia,1_8_3
2019-01-21,0,51141,21901.6666666667,31145830.8214119,117177.888404019,629,rawMedia,1_8_3
2019-01-28,237573,0,0,0,118231.102502625,19984,rawMedia,1_8_3
2019-02-04,0,0,32040.3333333333,0,141999.14495789,55736,rawMedia,1_8_3
2019-02-11,95421.3,0,8939.33333333333,24004461.6457822,0,19401.6538461538,rawMedia,1_8_3
2019-02-18,0,0,3762.66666666667,0,0,19401.6538461538,rawMedia,1_8_3
2019-02-25,135907.2,57906,4843.66666666667,1532956.80029679,88530.3940853686,46243,rawMedia,1_8_3
2019-03-04,0,0,0,0,74092.1597032109,36979,rawMedia,1_8_3
2019-03-11,41177.4,0,0,0,82059.7834656947,23990,rawMedia,1_8_3
2019-03-18,0,0,0,83179409.7629757,55251.9175169058,16046,rawMedia,1_8_3
2019-03-25,26125.4,10810,0,0,70906.0407303274,28980,rawMedia,1_8_3
2019-04-01,0,0,0,35494120.2503475,73888.3865262265,7453,rawMedia,1_8_3
2019-04-08,359173.6,3857,0,0,67424.7476038523,37507,rawMedia,1_8_3
2019-04-15,0,0,22471.6666666667,0,65246.2457488291,43718,rawMedia,1_8_3
2019-04-22,36588,0,0,19361443.7325485,51481.4598927391,1167,rawMedia,1_8_3
2019-04-29,0,0,93494.3333333333,31687579.0119844,55800.883550942,1546,rawMedia,1_8_3
2019-05-06,27719.2,0,0,0,56108.4685251117,34861,rawMedia,1_8_3
2019-05-13,0,0,15928,65207240.8248195,0,19401.6538461538,rawMedia,1_8_3
2019-05-20,219302.9,10817,28421.6666666667,0,0,19401.6538461538,rawMedia,1_8_3
2019-05-27,0,6877,0,0,40124.0952768712,21000,rawMedia,1_8_3
2019-06-03,0,0,10439.3333333333,0,54839.6903624525,19903,rawMedia,1_8_3
2019-06-10,0,0,0,3909308.61749337,30502.6915288298,8031,rawMedia,1_8_3
2019-06-17,0,0,0,0,36154.6542802826,20173,rawMedia,1_8_3
2019-06-24,46203.6,0,0,0,48423.8619139418,26938,rawMedia,1_8_3
2019-07-01,0,0,0,0,48153.03818963,8713,rawMedia,1_8_3
2019-07-08,39527.7,0,0,0,45335.2228242904,17384,rawMedia,1_8_3
2019-07-15,0,124622,0,0,76716.4668024285,4153,rawMedia,1_8_3
2019-07-22,90371.3,0,0,29956231.0561007,77347.9166491889,25861,rawMedia,1_8_3
2019-07-29,0,72061,0,0,75327.0770969219,1820,rawMedia,1_8_3
2019-08-05,97574.8,0,0,178298272.914578,104317.933903763,40473,rawMedia,1_8_3
2019-08-12,0,63650,0,0,0,19401.6538461538,rawMedia,1_8_3
2019-08-19,0,0,24152,98316054.5946602,0,19401.6538461538,rawMedia,1_8_3
2019-08-26,0,72229,0,0,113575.402136485,48083,rawMedia,1_8_3
2019-09-02,1698.1,0,102983.666666667,40745397.7592359,117697.775200114,34061,rawMedia,1_8_3
2019-09-09,369508.5,7959,0,0,137929.668313847,31325,rawMedia,1_8_3
2019-09-16,0,21491,109532.333333333,18984811.7007357,155722.986344923,70417,rawMedia,1_8_3
2019-09-23,208627.1,0,0,0,145612.54134248,50905,rawMedia,1_8_3
2019-09-30,0,58979,147067,0,129677.555932966,79428,rawMedia,1_8_3
2019-10-07,144479.6,0,0,141452747.101691,127530.226540496,58284,rawMedia,1_8_3
2019-10-14,0,60433,153723.666666667,0,152840.323412162,28157,rawMedia,1_8_3
2019-10-21,154917.6,0,0,56881962.2352079,103680.047820637,10644,rawMedia,1_8_3
2019-10-28,21982.5,14094,17476,0,138387.704137643,9597,rawMedia,1_8_3
2019-11-04,22453,0,24051.3333333333,0,151707.990462205,90189,rawMedia,1_8_3
2019-11-11,0,0,0,127981119.765239,0,19401.6538461538,rawMedia,1_8_3
2015-11-23,167687.6,0,95463.6666666667,228213.987444138,0,,rawSpend,1_8_3
2015-11-30,214600.9,0,0,34258.5735106246,31000,,rawSpend,1_8_3
2015-12-07,0,248022,3404,127691.261334797,28400,,rawSpend,1_8_3
2015-12-14,625877.3,0,132600,84014.7203055314,31900,,rawSpend,1_8_3
2015-12-21,0,520005,0,20687.4781557608,27100,,rawSpend,1_8_3
2015-12-28,249189.8,0,239417.333333333,160110.155202057,28300,,rawSpend,1_8_3
2016-01-04,5152.9,425163,0,108690.36698611,27800,,rawSpend,1_8_3
2016-01-11,22141.7,0,176859.666666667,123894.484594755,32000,,rawSpend,1_8_3
2016-01-18,0,0,0,108690.36698611,22900,,rawSpend,1_8_3
2016-01-25,0,0,84329.3333333333,90080.7175523908,22900,,rawSpend,1_8_3
2016-02-01,123838.7,79645,0,0,20600,,rawSpend,1_8_3
2016-02-08,0,0,35726.6666666667,106931.465933599,20200,,rawSpend,1_8_3
2016-02-15,497073.3,0,18363,43457.9322069274,0,,rawSpend,1_8_3
2016-02-22,0,0,0,0,0,,rawSpend,1_8_3
2016-02-29,311672.2,0,0,72467.8921194176,17200,,rawSpend,1_8_3
2016-03-07,0,0,123795.666666667,0,21200,,rawSpend,1_8_3
2016-03-14,148293.3,82489,0,0,17800,,rawSpend,1_8_3
2016-03-21,0,0,0,0,17200,,rawSpend,1_8_3
2016-03-28,0,123916,101845.666666667,194131.452155839,19000,,rawSpend,1_8_3
2016-04-04,0,0,0,625.119342115275,14300,,rawSpend,1_8_3
2016-04-11,0,124526,0,0,14000,,rawSpend,1_8_3
2016-04-18,83450.5,0,0,70460.6355991445,13400,,rawSpend,1_8_3
2016-04-25,0,0,0,0,13500,,rawSpend,1_8_3
2016-05-02,0,0,93889.3333333333,0,9500,,rawSpend,1_8_3
2016-05-09,0,93671,0,0,10700,,rawSpend,1_8_3
2016-05-16,0,0,0,110217.923219335,0,,rawSpend,1_8_3
2016-05-23,0,233330,0,0,0,,rawSpend,1_8_3
2016-05-30,0,0,0,0,10100,,rawSpend,1_8_3
2016-06-06,0,0,0,0,9000,,rawSpend,1_8_3
2016-06-13,0,0,0,0,11400,,rawSpend,1_8_3
2016-06-20,153542.9,232328,0,76594.6754399115,12200,,rawSpend,1_8_3
2016-06-27,0,0,0,0,11300,,rawSpend,1_8_3
2016-07-04,75907.6,0,38763,0,13100,,rawSpend,1_8_3
2016-07-11,0,0,0,0,14300,,rawSpend,1_8_3
2016-07-18,14253.1,599331,35855,106584.448704671,10700,,rawSpend,1_8_3
2016-07-25,0,0,0,0,14600,,rawSpend,1_8_3
2016-08-01,211351.9,307907,0,153060.942473233,17100,,rawSpend,1_8_3
2016-08-08,0,0,6058.33333333333,0,19000,,rawSpend,1_8_3
2016-08-15,214730.1,0,0,30356.3307500258,0,,rawSpend,1_8_3
2016-08-22,0,0,104848,19255.1815540065,0,,rawSpend,1_8_3
2016-08-29,179933.7,299336,0,0,23100,,rawSpend,1_8_3
2016-09-05,159463.8,164644,23110.3333333333,1883.90732940523,23800,,rawSpend,1_8_3
2016-09-12,0,300217,0,0,25000,,rawSpend,1_8_3
2016-09-19,0,61302,191524.666666667,136128.542979335,25500,,rawSpend,1_8_3
2016-09-26,0,304454,0,0,22300,,rawSpend,1_8_3
2016-10-03,1084024.8,228506,73598.6666666667,94415.0307843027,25300,,rawSpend,1_8_3
2016-10-10,0,0,80428.3333333333,108425.00086987,29900,,rawSpend,1_8_3
2016-10-17,610420.1,55867,0,159732.51880587,27900,,rawSpend,1_8_3
2016-10-24,0,297961,70207.3333333333,175977.688101301,30600,,rawSpend,1_8_3
2016-10-31,704960.9,0,0,192222.857396732,36700,,rawSpend,1_8_3
2016-11-07,0,267379,86578.6666666667,208648.339566018,31200,,rawSpend,1_8_3
2016-11-14,392432.9,0,0,159960.46149546,0,,rawSpend,1_8_3
2016-11-21,52177.9,271909,54698,200462.815518938,0,,rawSpend,1_8_3
2016-11-28,0,0,31072,141956.391147518,71500,,rawSpend,1_8_3
2016-12-05,106908,448276,0,49694.0359385557,63000,,rawSpend,1_8_3
